score(/3)	tweet_Id	tweet_text
3	857491612372488192	لازم مارك😌يغير كلمة:: #بم تفكر  😱  ويحط مكانها شو سارق اليوم ياكبير؟؟؟ 😂😂😂 😂😂✊✊
3	857491660024016896	@Eya4d @Eager0Spirit @PL4News صرفتوا اقل .. بس تنافسون ع شو ؟ الدوري فقط !! طلعتوا من الابطال و الكاس و الفرق بيننا وبينكم ٤ نقاط
3	857491696699002880	يسعدلي صباحكم ❤ اعادة نشر الكليب ✌ اللي ما شاف الكليب ليكو الرابط بأول تعليق.. لا تنسوا تشتركوا بالقناة ❤
3	857491709302902785	RT @ayameh007: التويتر هون لفش الخلق لا اكثر ولا اقل
3	857491785727315968	يخرب بيتك شو هالرشاقه https://t.co/5cEa5zwaAo
3	857491823018864640	بجنون شو بحبك انا بجنون🙇🏼‍♀️💜
3	857491839762542593	@iRashadPro شو بتدرس ليش انت 😯؟
3	857491857101787136	@IbrahimKhadra تعرف شو احلى شغلة فيك هي انك من ارض البطوله #فلسطين
3	857491897543270400	@NaseralahOsama لا يا رفيق بدنا إياك قوي شو ارهقتني...انت فش حدا بيقدر يرهقك
3	857491905130766336	RT @RaghadAcm: بدي ابلش الصبح هاد بشي جديد يعني تغيير روتين قبل ما اداوم   بس مش عارفة شو بدي اعمل
3	857491926852960256	شو يعني وطنية؟ الوطن اليوم سلعة في مزاد علني لمن يدفع أكثر يا أهل #الوطنية
3	857491974370275328	@Ksa77Girl شو هيدا الهبل😒
2	857492045648285696	RT @Zawgy_msafer: صباحو اللى بدو يشوفنى كام يفوت على الشات تبعى من هون https://t.co/ZFApXuzpdM #زوجه مطلقه  ريتويت https://t.co/A2GUYHIuLe
2	857492072563134465	@Gebran_Bassil ٣ يشكون من الاتصالات ما حدا بيرد على تليفون السفارة اذا بدك حضرتك تلفن وشوف لانو رح نعمل فيديو ونفضحهم بس شاطرين بياخذو
2	857492165513158656	RT @souna_cristal: #KenzaMorsli الي يحب كنزة من قلبه مش كمغنية اختارها يدعمها في الحلوة والمرة يهتم باعمالها ويفرح لفرحها ويحزن لحزنها اما…
3	857492183754170369	تسنيم شو  رأيك ترجعيلي الهايلايتر الأصفر الي لطشتي لما  كنت عم تعلمي كوتاتك😏
3	857492196894920704	شو مين ماخذة..  رجل من  بروم مقنطر بال  ساماريوم
3	857492256604946432	@mrh_a @GiuseppeDiCode @phmeter1 أخدت الصدفة عبيتي  صدفة الأردني الكويتي  صدفة أبصر شو أبصر شو  من زمااااااااااان
2	857492261071925248	RT @atar313: ️: المايسوه العتب ماسمعه كلمة ليش  #ماحطله اهتمام ومنتهي امره   #ولا اكله شـعجب شو مختلف وياي  #ماغزر ملح شتغزر الع… 
2	857492308144553984	@myriam_Miya @DianaHaddad مريام هاتي برج العقرب بشوف شو يقول 😁😁😁
3	857492310313115648	عمبمشي بالسوق ولا زلمة كبير بوقف صاحبو و باشر عمطعم و بقلو "ترا دير بالك هاظ المطعم عندو سندويشات بتخوف" 😂😂
3	857492368223870978	RT @DaniaFreind: @Bassam_Bisoo71 @h431958 لا اله الا الله شو هالاجرام هيدا !!! يا رب دخيلك القتل اسهل عليها يا ويلن من الله ..كفرة  ايمتى ا…
3	857492418261897216	@yuneszair @cnnarabic @Djazairia_123 @cnnarabicsport كالعادة تعصب بدون وعي او ادراك متل ما بدك محرز افضل لاعب بالعالم بشهادة الجميع
2	857492433793318912	شو تخصّصك بالجامعة؟ "كوِزّات" 🙂
3	857492448892919808	@Mstaf_Jrwan هههههههههه بديش اقولكو ايش كان اسمي عشان البرستيج  ههههههه😂😂😂😂😂😂😂😂😂😂
2	857492475426082816	RT @ZiadAbabneh: بقلك تم تسجيل ١٢٠ مخالفة على شركات الحج والعمرة ! هذا شركات حج وعمرة هيك شو وضع شركات السياحة والنغنغة والبرطعة !؟ #الاردن
2	857492476176867330	#صورة من #بيت_لحم الان   #شبيبة الختيار على عهد #الاسرى  #اضراب_الكرامه  #17_نيسان  #ابو_وطن
3	857492559295393792	@hanadiiammar والله بالليل منصحصح والصبح منموت من النعس شو ذنبنا بهالعطل البيولوجي
2	857492572943593472	@Ask_Almadina السلام عليكم ورحمة الله وبركاته  شو أفضل المصاعد زين أوريناد أو غيرها ؟؟؟
3	857492597870297088	شو هالاخبار عند الصبح..💔👎
2	857492606607130624	RT @AnitaMorale041: اح محرومه بدي #فحل يفوت شات من هون https://t.co/vVP0tk3uwD ثلاثينيه مزيونه  #اختى https://t.co/318HlqZzSP
3	857492689461403648	يعني يا عيب الشوم انو ما تسمى المعارضة عم تئول انو هي وراء تفجيرات قرب مطار دمشق يعني تصل الوقاحة انهم يفتخروا بتدمير بلدهم بأمر من اسيادهم
3	857492753596461056	RT @nilly_hanem: كذبك حلو .. شو حلو لما كنت شي كذبة بحياتك
3	857492763499167748	قلبي وجعني 💔  شو هل يووم
2	857492793350139904	@AhmadTaqash على قلبك يا رب 😅😅 وانت شو غداك؟!
2	857492797368274944	اكبر بابقه شو هاد😂😂😂😂🌺🌺 https://t.co/X0ss6GHbet
3	857492806000144384	@i_amola شو حابه اصمم لك حبيبتي من تصاميم الصيف 💗
2	857492810207031296	RT @ShaynaIndia6: صباح ا المحنه دبه بدي #هايج جاد يفوت هون https://t.co/L0kM4gMgKg منحرفه #دبه  #متعه https://t.co/VOCbMNHOK9
3	857492816297168896	كل ما وعينا بنتعب وكل ما اكتشفنا شو عمل المشرع في #الاحوال_الشخصية نكتشف مشاكل اوقع اسر اردنية بتاهات عجزت قرارات محاكم عن حلها. #بس_بقول
3	857492860660219904	RT @Anima_Oblita: بكونو مجموعة شباب قاعدين باميركا و رواق بقوم يروحو ع كهف بآخر ما عمر الله عشان يكتشفوه و يعملو مغامرة😒 طيب خرجكن يطلع وحش…
3	857492899700887553	اربع نسوان ألله محلل اوكي بس بشرط #العدل اعدل اول مع الأولى..قول لزوجتك بدي اتزوج التانيه اذا شافت هالشي ظلم إلها بدك تنسى الموضوع من أساسو
2	857493095826456576	معاك موبايل حديث ماشاء الله و باقة نت و بتشاهد برامج التوك شو من الدش و بتحمل صورك بأحدث موضة ملابس و من إماكن... https://t.co/zgWZer62Db
2	857493104491986948	مين يبي دلق كرمال الويكند 🐰🍭'
3	857493122175160320	@RTarabic عقبال ما نسمع انفجار بلقصر يخلصنا من هل #حيوان الأسد يلي دمر البلد مشان كرسي
3	857493150729994241	اذا بتحب شخص بتشوفو بالحلم  بتكره شخص بتشوفو بالحقيقة  شو هالمسخرة وقفولي الكرة الأرضية بدي أنزل #نكته #خميس #مش_منطق  #joke #thursday
2	857493208783364096	@ULAju69a6n39p99 @Xbox_Saudi شو يطلع لك؟
3	857493231961034752	صباح الخير .. شو وضع الطرقات اليوم ؟
2	857493282246361089	RT @nwaaal1990: صباح الخيراحتاج منكم مساعدة ف الافكاري ابا افتح مشروع ف محافظه البريمي خاص بالنساء بس م عارفه شو ممكن افتح أخاف م يمشي ممكن…
2	857493298671497217	RT @1zllllll: ذابحني الشوق ! ويسألوني شو فيك ! وارد واقول : لا ولا شي كل الحكايه  " اشتقت له ! - #قروب_ودعت_جرحك #زهرة_اللوتس_للدعم
2	857493326391644160	RT @TalebKabbara: "احيانًا بتحس بدك راس  مش راسمال."  @suzan_jaberr
3	857493363456659456	RT @Zaed321: #كارول_سماحة  #اسمعنى اسمعني شو بدي قول قدام الدنيي كلها راح خلي كل الناس تعرف أخباري كلها قلن يا حبيبي قلن هي اللي… 
3	857493438207594497	@khotyar1 صباحو صباحو ختيار  عالاكيد مهزومين .
3	857493497598947328	@walidfreiha @7agog مو بدك الحيوان اللي بسورية ينقلع ويضبوه بالاول
3	857493571313823744	RT @3flangie: البنات : شو الامتحان ؟ زفت  49 من 50 الشباب : شو الامتحان ؟ تفجير 5 من 50  لا إحساس ولا ضمير واخر شي هو ضابط وهي تبيع فطاير ب…
2	857493668638449665	@pulse_market71 لوتتكرم بوعبدالله شو المقصد من النزول 0.88 .. اذا في مجال اتوضح
3	857493777451286529	@FidawyHilal أحلا هلال والله حبيب قلبي 
3	857493835324194816	@EmadMhareb @ayman199311 شو ي عمدة مش سامع  گانو سرت معلبات 😒
3	857493929805139968	@jemnina_1 كلامك حكم بدك مين يستوعب
3	857494085267066881	@Zoomby43 @RashaAlhadeed ههههههههههه الجيزة بتطفشك من البيت 😂😂😂😂 عشان تجيب مصاري تصرف
3	857494090182774784	@nermincimOzturk مدام بتحبي حطي يلي بدك ياه 👻
3	857494148953321472	لولا السؤال الي ناسية أحله بالإحصا كان هلقيت علامة كاملة يلا لعله خير.
3	857494153512529920	RT @Ahmad_alazzam1: الارق رح يهلكني من هون لنخلص توجيهي ☺
2	857494243211956224	@MaisSlman @RashaAlhadeed مهوه بعد ما يكون بيه مصاري
2	857494313458180096	أخوي براء الغالي  وأنتي بخير يسعددك يخو  وأتت زينة الشباب والله 😍 https://t.co/vhSev3wiPz
2	857494324069707776	@Emako_org شو المعلومات اللي لازم انطرشهها؟؟
2	857494359272546304	@HichamHaddad57 و فرنجية كمان بقي لسنين يدافع عن حق الجنرال بالرئاسة وشفنا شو عمل لما وصلت اللقمة عالتم. كل #خاين إلو وقتو 😏
3	857494390629167104	شو هالحالة الغريبه ال صايبتني :/
2	857494433654329344	يعني مش فاهم شو قصة التهاب القصبات وراي وراي زهقت نفسي احول على مرض جديد اقل ما فيها بكون بتنفس براحتي... https://t.co/xAt8EDwb3C
2	857494436418387968	يقولون نيويورگ المدينة التي لا تنام 👌 فهل رأوو حارتنا 😑 لا بنامو ولا بخلو حد ينام 😕😪✋ يسسعد… — هههخ احكي حارتنا https://t.co/82ZXKCpwia
3	857494536507011072	#الحياة_ب_تكمّل لو شو ما صار معك .. ما تفقد الامل و تذكر عطول انو في ناس عم تتعذب أكتر منك...
3	857494554370617344	RT @Ahmad_alazzam1: بتحس حالك زلمة و بدك تنزل تصيح على ولاد الحارة الصغار بقلو قيمتك و بروحوك 😊☺
3	857494634318221314	شو كنت بتمنى يا معالي الوزير إنه يكون هاشتاغ #visitlebanon هو الترند ومش هاشتاغ #عيب_يا_وزير_السياحة_اللبناني  خيارك كان خاطئ مع الأسف
3	857494645500239872	@wafaa_kanso العمى بعيونهم شو هيدا!!
2	857494659517607936	تخيل انك اجنبي ويتعاقدون معك براتب ٤١ الف؟ الله لك شو حلو الخيال https://t.co/N8OsXxy7nd
2	857494679709003776	@atefkafe6 @amrelhady4000 عامل ماكياج مشان ما حدا يتهمه بالارهاب او الخونجة. مجرم عطاي
3	857494791168417792	اناا عم بلش حبك انا
3	857494805991088128	RT @Aldonghazi2: نحن كشعب لبناني مستغربين فارق العمر لزوجة ماكرون ليه !! وعاملين منها قضية ليه!! .. منيح منو لبناني ما كان بعمره بيحلم يصير…
3	857494888111362048	@jemnina_1  الكوري مفبرك البيكانتو والهندي بعت سفينة عالمريخ واندونيسيا ...ما بعرف شو عاملة  بس العرب شو عاملين أكتر من تحتهم 😎
2	857494890153988100	يمنشن الي يباهم شو يخصني انا😇 https://t.co/bGngqggNUh
3	857494939898441729	تحزن ع حزنهم وتواسيهم ف تبتلا مثلهم  طيب ما اتشمت فيهم لاصاب متلهم  انداري  حمدلله
3	857494945804034048	يعني خلااااص مش هشوووفك تاني ... #الكهرباء    ابو مازن يعدمني ياك https://t.co/zf5wV2ZPs9
2	857495026930257921	RT @0I05II: #نطالب_بتيفو_لباعشن ههههههههههههههههههههههههههههههههههه هاي نكته ولا شو ؟؟ الرجال لويهبط النادي قال مادري وماجنا خطاب والفيفا ض…
2	857495031120351232	شو هالاخبار ال*** ع وش الصبح عن جد شوفي شي غيره لانو مبين هاد ما رح يبصر النووور ابدا  😩😩 https://t.co/0aQ1N0gZj8
2	857495044261105666	يلا حبيابى فولو ورتويت عريانه فوت شات هون https://t.co/tcCyQhSvED عمه مراهقه https://t.co/Vka9H1nqi8
3	857495081481375744	@meerr211 بدك هيك البي
3	857495103413395456	بتتذكروا وقت سهير اتاسي صارت تبكي على حمص المحاصرة انه البندورة محرومينها ؟؟؟  قلولها بلكي بتروح لتكمل شحادتها... https://t.co/Fa0qwDzM6w
3	857495207612489728	@sdssopl شو هل العيون الحلوه ابوس الحلو كله
3	857495263828639744	@kasimf كل مرة اسرائيل تقصف سوريا انت بتعمل تصويت تسال مين العرب بفضلو ؟؟؟ شو بدك تثبت يعني انو العرب بحبو اسرائيل… https://t.co/lMBQzThCht
3	857495305859858433	متوترة من هسا 😂😂 كيف وقت الامتحان ؟ 😂💔
3	857495313921323008	ولوو شو بشعة مرته
3	857495375892099072	RT @manarcarolish: @CAROLE_SAMAHA انت شو اعملتي فيي  بس خليتيني يصير عندي ادمان على كلام اغنيتك جديدة #رجع_قلبي ادمنت علية حتى من قبل… 
2	857495752569913345	@magablehfarrah شو اللي حصل ليلة البارحة يختي ؟
3	857495803560161280	@hybamo يالله كلكو هيك .. انداري https://t.co/pAuxmph6Tz
3	857495879820820481	ما  قدرت على مدى الساعات الأخيرة نطمن على حدى بشام دمشق أساسا ولا عم نقدر نعرف شو عم يصير  سلمنا الأمر لك يا الله... https://t.co/5QSVD9290H
3	857496049166016512	@HAAYAA__5 واضح باقي وحدتين ما خلصتي تحضير لها اللهم هون عليها
3	857496058666135552	أوقات الجرح لازم يضلّ مفتوح حتى ينضف منيح
3	857496132049657858	ما بعرف ليش داومت كرمال محاضرة وحدة بس !
2	857496176324730880	اذا بدك تلبس ابيض .. بدك تنتبه ما توسخو .. و نفس الشي اذا بدك تتعامل مع #القلوب_البيضا ❤ لا تعاملها بقلب اسود ..
2	857496179948625920	RT @adhamKh7: بمشي ف شارع وبتطلع فى الأرض ناس بتفكرني خجلان م نسوان ولكن فعليا  انا كنت بمارس هوايتي من وأنا صغير وبدور على مصاري واقعة من…
3	857496332637962240	@aL_ReFa3e @saad_alrefa3e لا غلط مو شرط يبعد مشان من الاساس ما كان بحب
3	857496344243707904	RT @alibarakat16: الشيعة فيهم المقاوم وفيهم المقامر  لكان راح يعمل فتنة طائفية كرمال صالة قمار!! وكذلك باقي الطوائف
3	857496355413135360	RT @Samah_Kasamani: شو كنت بتمنى يا معالي الوزير إنه يكون هاشتاغ #visitlebanon هو الترند ومش هاشتاغ #عيب_يا_وزير_السياحة_اللبناني  خيارك كا…
3	857496379287109633	@sytartous شراب قهوي او مته بتتنشط او حزور شو نام
2	857496409481850881	RT @Rna_syria: بتعرفوا شو اصعب شي .....😆 لما بكذب كذبه.....وبرجع بنسى وين صرة هههههه😷😢😭
3	857496421775421440	@add1396 @Omar_Madaniah لا اخي شو تسفرو ايران هاد لازم يحطوه بالسجن لفترة ٥ سنوات متل الكلب وتسفير عند الثوار بس يس… https://t.co/a3KVQdbqX4
2	857496465794531328	@mystery_z2 هههههههههههههههههههههههه هون علي الله ياخذ عدوك
3	857496475013697536	كل يوم بشتري نوع بسكوت معين علمتني عليه الاء حسبي الله بيهودها وبقعد اتحلطم ربع ساعة عند الكاشيير انه لا عاد تجيبوا منه وانا بديش انصح.
2	857496511814533120	@noteeesy1 @sszzdd1 @305k305 @al_a3rabi_ @WAGDAN442 @LetGoq8 @AbuBumshel @Tamim_D شفت شلون يسحبك لعنده .. دير بالك من اسلوب المارد
3	857496520438034433	@ArabRapMonster1 @ArabRapMonster بس انا ما فهمت شيء شو  صار؟
3	857496568773189632	@chamandar يه! انت هون 😍💖
3	857496610154139648	بس ربنا خلق الحياة ما حطلها رجلين    مشان نعرف انه الحياة مش واقفة ع حدا 😌😌
2	857496624037343234	@NabihaNounou خلوة؟  يعني بيعقدوني رجال السياسة مع بعضن؟  😉 منيح   بصير بخبركن شو قالو بالمخفي عنكن 😉😂😂😂
3	857496709106106368	@daloo3a_7elweh اي لكن بدياك هيك مشان هيك وميك وشيك وليك
3	857496737308717056	قبل ما تدافع وتحكي عن الرجولة ... كون رجال تؤبرني انت ..
2	857496790958047232	.@H_IbrahimIDB @abdallahnuredin  شو يا جماعة المدني؟
3	857496849095196672	@Falstenyeh الي مش فاهم الي بالصورة عبارة عن مندي مع شوية لحم مع شوية هاي ما بعرف شو اسمها بس الشكل مرتب بطريقة منسف😭😂
2	857496917588287488	@FCBW_A7 خاميس اول شبابه وانيستا اخر ايامه انتظر بس يصير عمر خاميس بعمر انيستا الحالي شوف شو مسوي وبعدين احكينا عن… https://t.co/PtqJEdDfBL
3	857496918594867200	RT @koun_shahed123: شو رأيك نتزوج؟ 😎 #وجهة_نظر   
2	857496997015805955	@ItsKenda شو رأيك ما أحضرها؟
3	857497033111982080	@salemzahran05 كلمة عظيمة... بس بدك مين يفهم
3	857497108231970816	تحيه لكل بنت بتحب "" ثنين "" يعني احنا بلد تحت احتلال مش ضامن الواحد شو بيصير معو ب… — و تحيه لكل شب فاتح جمعيه 😏✋ https://t.co/45bvqSHJeH
2	857497131522957312	@jarasscoop يتجمعوا امام مجلس النواب وقصر الحكومة وقصر الرئاسة شو ذنب المواطن @LBCI_NEWS @RT3Lebanon @warak_warak1_1 @joemaalouftv
3	857497133808791552	شو هاد الانبساط المفاجئ !! 💃
3	857497162950877184	@678_xoxo طولت الغيبة  شو جبتلنا معك 😋
3	857497244651720704	@A7zxd أذني و عيني ؟ شو بقى فيني كيف بسمع و بجوف :(
3	857497260170596352	@ABU_KATM شو صار عليك أبو كاتم
2	857497276654243842	شو اللي قد يدفعني اني اطلع من قوقعتي اليوم وانزل بين العالم؟
3	857497292986875904	@TasbehEstiigfar مشان الله ساعدوني https://t.co/rcgetEdIi4
3	857497310602854400	RT @tweetgarr: بتعمل كرمالهم كل شي كرمال ما يتضايقو ويتأذوى  بس الحمدلله هني بالمقابل بيعملو كل شي في مسمة بدن
3	857497319037710338	بتتقرب شبر وبعدها بتبعد متر     شو الفايدة منشور غزل وعشرة ذم وعتاب
3	857497338146959361	@Abrgwhby ما  فهمت  شو يعني ؟؟😨
3	857497368018792449	@tmclebanon شو بالنسبة لإقفال الطرقات اليوم ؟ وتحديدا منطقة الدامور ؟
2	857497427095547904	@Raniazs شو بحباااااااا وبحبههههههه
2	857497481956995072	@9APEWjYnH3f7bRe @wwwuu21 ههههههه .... شو اعمل حبيتها هاذي العسوله 🌼🌼💋💋
2	857497489775239168	@sehha4all شو علاج نقص فيتامين د
2	857497520104062976	@rihabd شو تذكرين بليس خبرينا رحاب  احنا ماكثير نعرف وراء الكواليس بس اكيد نقرا مجلات وهيك طراطيش قرينا بوقتها
3	857497597103153152	😂 تعددت البرامج والشسمه واحد https://t.co/B1pj0fvrAw
2	857497680645410816	تعرضت لموقف إسعافي وما عرفت شو تتصرف؟؟  صارت حالة إغماء قدامك وضليت عم تصفن ومو عرفان شو تعمل؟؟😜 أي حدا بهي... https://t.co/BzijheqZZ4
2	857497729366405121	RT @GirlCalledSham: اما.بالنسبه لغاليتي هي يلي بتضل احلا شي عرفتو هون بعمري ما شفت حدا رقيق وحساس متلا
3	857497759611576321	@kiko_0721 @FCBW_A7 يييي عليك شو مفكر على وسامته عم احكي 🤔🤔🤔ناس جاهلة ورب الكعبة
3	857497765269524480	@rihabd اوكي يعني انتي ملمة بالموضوع ولا شو
2	857497768335749120	RT @Mohammad_njj: @shaza_semaan احبوها اصلا ما في متل هالمخلوقة. 🚶🌚❤❤💘 https://t.co/pbGep5uakN
3	857497839877926912	شايف البحر شو كبير ؟ https://t.co/FaZfUUfJRb
2	857497912976306176	زميلي بالشغل اتعين جديد اسمه بهارات  مش معنى اسمه لا اسمه بهارات .بسأله شو جوك بحكيلي اسمه معناه الهند..والله معلومة جديدة علي
3	857498027480711168	شو في ما في بالشام ؟
3	857498076411572224	@mhamadhs66 @Dareen_cht هو  دعم معنوي للأسير اكتر من انو اشي تاني  لو كان عندك قريب اسير رح تعرف شو قصدي  اول شغلة… https://t.co/TXE49q3Nz3
3	857498121269542912	@Falstenyeh هاد مش منسف 😂 هاد رز مش رز منسف  و لحمة المنسف بتكون مغرقة بالجميد و بالعادة ما بنحط كاجو  بنحط لوز و ا… https://t.co/FPXOkEURiA
3	857498173811695617	ماشاء الله ..اللهم لا حسد شو عنا أخبار بتفرح ... يبااااااي
3	857498193940156416	الاقي زوج عمتي بل الاحوال ! شو هالصدفة هاي!
3	857498248231235584	RT @MossEbasee: #سؤال التعديات الاسرائيلية المتكررة في سورية شو منعتبرها انتهاك ولا انتياك للسيادةالوطنية؟!  بالهاء ولا بالياء!!  مشان نعرف…
2	857498299695235073	كدا فات سنه وانا فالجيش  يارب هون بالباقى على خير <3
3	857498308150951936	@Khalwxf عادي شو يعني
2	857498321493135360	@faresmatar5 هههههه عارف يخو
3	857498326052241408	بدنا جدول الامتحانات شو هادا😅
3	857498351847256065	من هلقيت كل واحد يشتريلو كم لوح طاقة شمسية وبطاريات يركبهم اقل شيء لشحن الجوال والنت :)
3	857498353260789760	سؤال من عضوة: من فضلكم شو اطعمي بنتي اول شي سيريلاك قمح او رز وشو افضل نوع ان امكن بالأردن الله يحفض لكم اولادكم
3	857498382247579648	@NourOusama @H_IbrahimIDB العمى كاينة هادية على عمود واحد...انا معماري ما خصني بدك تشوف حوراء😈
2	857498416334745600	@tmclebanon من حارة حريك عالفنار ؟ شو الوضع لو بتسمحوا
2	857498512912773120	شو رإيكن اتطالبو برئاسة المجلس الشيعي الأعلى كمان؟! وتعتبرو كعك العباس وأصابع زينب انتهاك للحقوق وحجة انو نحنا مضطهدينكن
3	857498519506124800	@raghda_sourani صباحك انا خاوة
3	857498541815627776	اصلا مش قِصة ماتقِلِّي و اصلاً مش هَوْنِ العِلِة العِلِة ما تكون اشتقتِلِّي اشتقتلك 🎼 .. https://t.co/blpIYvKK91
3	857498584723456000	@Majd_elarabi يا مجد شو بدا طول لتطول   خلص شغلة معروفة  ما في رد   ما بيسترجي
2	857498672489263104	@Ganak20 @ttx__66 لا تروحوا بالتفسيرات لبعيد انا مش غبي وبعرف شو عم احكي وشكرا
2	857498769650221057	اصبحت الثورة السورية بنظر العالم محاربة ارهاب ضرب المشافي والمدارس من روسيا والنظام شو اسمه بقاموس العالم المتحضر ....؟؟؟
2	857498872721047552	@A_Aljumeri صحيح يالدحمي   رغم يقيني ماهي شو كل وزير يحاول يرضي الملك بخدمته للمواطن انتهت سالفه انك تكون وزير بمكتبك
3	857498922377502720	بس احكيلي شو اعمل..
3	857498962823139328	@Amazing_anas ضربتين بالرأس بوجعن  لا مصاري ولا دخان والله مشكله
3	857499014933213184	@Falstenyeh المنسف من الدار  لا تطلبيه من المطاعم.  بكونش زاكي 😁
2	857499036038946816	RT @Fery3330: #رفيقات_الجنة يارب هون ع المحزون ضيقآتة💔
2	857499122470965249	RT @earnhardtjeffr2: انكمل #ميلف #اماراتيه لمراسلتى تعالى هون https://t.co/Lm4heCk3EB #ارمله #ثلاثينيه  #جنس https://t.co/SGbC7xk6CD
3	857499172253163522	مش شرط إِنَّك تندم لأنك عملت شي غلط .. ممكن تندم لأنك عملت شي منيح للشخص الغلط ! 💙
3	857499307733372928	RT @MkMarri: شو موضوع المخالفات هالشهرين؟
3	857499321465544704	شو هالعمر اللي مش باقي شي  لولا الوقت الولا خلي شي 🎼
3	857499444731924484	@mheealden88 @Ghassan70885715 شو بتعني سياادة الوطن اولا سيادة المواطن لان الوطن بلا مواطن ارض خالية
3	857499452189396992	@NancyEskandar متل شو بدك ؟
3	857499465699250176	وفيروز قالت" بعرف شو يعني اذا انت بعيد بس حبيبي احساسي ماعاد يرجعلي من جديد"
2	857499527653330944	بخصوص كاميرات السرعه ... ووضع عليهم كراتين مشان تتعطل . هل هذا تصرف حضاري مثلا ؟!؟! وهل حوادث السرعه الكارثية الي... https://t.co/BbQFcBvBMA
3	857499537644158976	مش معقول شو مهضومين هاهاهاهاهاها https://t.co/QNv4h3G2zG
3	857499547802750976	@adhamKh7 منيح ما قلك تقع عليك إن شاء الله 😂
3	857499568115773440	@najwakaram  و الله يوفقك و يكون معك بكل شي بدك تعمليه و الله يحميكِ و يحرسك و يحرس قلبك و يعطيه راحة و فرح 🙏💕
2	857499582200152064	@mheealden88 شو رد حتفظ بحق الرد
2	857499625242210305	RT @earnhardtjeffr2: اخس .. منحرفه فوت على الشات تبعى هون https://t.co/rvJjfEnOWw #كلبه #قحبه  #خرق https://t.co/ri1SbwaBSn
2	857499651263660032	@__bc1 لا ١٢ ساعة باقي الوقت شو راح تستفيد منه راح يكون نوم وتتجهز الدوام ثاني يعني مراح يكون فيه وقت لها الجلسة في… https://t.co/0Ue7xmoh7B
2	857499750719008768	شو مين ماخذة..  رجل من  روديوم مقنطر بال  كوبرنيسيوم
3	857499802698952705	بسم الله فكرت فيروز هون انا😂 لا يارب فش شبه https://t.co/HKMeSaT4Eq
3	857499827252232192	@rihabd اوكي طب هذا شو رحاب مش دليل يعني اليسا ماخترعتوا من وحي خيالها وريزان عم تكذب انو وين الدليل أهو الدليل قالولو 👌🏼👍
2	857499873146548228	انا واصلة لمرحلة من النفسية  اني بحكي للطلاب يراجعوني يوم السبت مشان اساعدهم  لاني السبت معطلة .
3	857499961973514240	بعرف اني اتاخرت عليك بس شو بدي اعمل النوم
3	857499980814311424	@hibaiseed شو مناسبة العطلة 😐 !!
3	857500117078867968	@__weird0 شو هالغباء مافهمتي القصه مات لازم يضحي بروحه و ارواح الملوك كلهم عشان يهزمون ذاك و حبيبته الريدي ميته ف اجتمعوا
2	857500119570239488	أنا بعرف انك محكوم أربع مؤبدات وأكم سنه فوقهم ..بس هذول بيمظو مثل لمح البصر ..انتي بتعرف شو بقصد يمَا.. الله... https://t.co/PfAQRVemje
3	857500175689973760	شو بتخبر اصحاب و زوار عني اني محدودة بغار..
3	857500238378024961	@ARAB1_ARMY ليش هيك مبيصير يعني ليش العرب منحوسين  ليش ليش ليش شو صار فهموني رجاءااا
3	857500301456277504	@AlArabiya_Brk  الموت ل 🇺🇸 الموت ل 🇮🇱 عنا صووايخ لما بعد هيفا وتيفا وعنا ثيادة لكان شو 👀
3	857500417474822144	يا الله شو نعسآآآن 😴😤😴😤
2	857500428761747456	RT @fanfanoon: @claudachemali  عمري ابتدا والله والله من هاليوم  شو فرحت لعودتك للفن كلودا وين ايامك لما كنتي تغني بالحفلات ما كانت فنانة ت…
3	857500467009642496	شو Program الرئيس بري اليوم للبنانيين؟ بس تا نعرف وين العجقة
3	857500569556197376	تحشيش عال العال   https://t.co/RE2OEOQB6q  #فكاهه #اضحك #ضحك #يوتيوب
3	857500574316511233	@rihabd اذكر بوقتها اليسا لماطلعت على صوت الحياه الكل كان مترقب شو حايصير بس اليسا فضلت الصمت بس هلق وقدام العالم و… https://t.co/L2OedIbURC
3	857500585213517825	الله يلعنك ويلعن امثالك ... الله يلعن زمان خلى مثل هيك أشكال تطاول على ديننا خلينا نشوف المسلمين شو راح يعملو #عبدالعزيز_القناعي_يسي_للإسلام
3	857500622563790849	RT @zeina_zreika: بتستاهلوا  تفرحوا ما أنتو اللي بتعطونا الفرح❤ وكل جوائز الدني قليلة ع التعب والوقت اللي بضحوا فيه كرمال تحافظوا ع ل… 
2	857500683708362752	شو اسم الرقصه المعوقه 🙄 https://t.co/0EAZvR10hz
3	857500841313533952	@jemnina_1 منيح حنيتي والله شكرااااااااااااااااااااااااااااااا https://t.co/mdVU0t1iFV
3	857500849274310656	@hosam_079 يعني خلص بدك يلي بعشرة؟ بعتبرها هديك غالية
3	857500855578316800	@__weird0 شو تفتكين منها روعه انا لو قعدت العب ساعتين زياده جبت البلاتينيوم بس مليت
3	857500882124115968	@bodourabukuwaik الحمد لله علي سلامتها واي خدمة هون احنا بالأمر
3	857500882782572544	@imansour00 هو موافقة معك مشان هيك ما حطيت تعليق
