score(/3)	tweet_Id	tweet_text
2	858046378076983296	@halyhinata  ما نسوطيش... البرلمان نتاعك مفهمتوش...كيما مفهمتش علاش غلام مالاحهاش للتوش....😂😂
2	858046465498914816	@fattah_officiel 😑😑😑😑😑😑 اودي !!! داك الشي علاش كنتي بغيتي تزوجها اولا تسالات مدة الصلاحية ديالها ؟
3	858046508129824769	كلموني بصك تلفوني باي👌🏽👌🏽👌🏽👌🏽
3	858046542577586176	#مانسوطيش علاش غير كي يقرب الvوط تحبي تسمعي صوتي... نسمعك صوتي..والله ما نصوتي
3	858046697083162626	@TheHope_M3 باراكا من الطنز 😒😒😒
2	858047033202135040	@jo0O0oll هذي قولها لروحك ولا لحد مش ساكن غادي كانك مش م عرب المناطق هذينا ميحقلكش تقرر شنو يصير فيهن
3	858047084792082432	@Souhabia24 مام انا توحشتك ميمي الله لا تغيبك اني هنا برك ونتي كيف احوالك ختينو
3	858047179751129104	ها هوما ماركاو التعادل و ضيعوا 2 في دقيقة و نص .. مشات فيها أتالانتا
2	858047214572249089	@monskiii_ طرابلس معبيه  دلاع مصري
2	858047218783313920	حط ok و انا نقولك واش تبان على حساب فوطو بروفيلك  #فرفارة https://t.co/Nhn3a72SwG
3	858047348009820163	و الله قليل فيكم روحو صلو زوج ركعات علي بومدين مات قبل يا يبهدلكم كتر من هاك  😂😂😊😊 https://t.co/jKCtr9CXbh
3	858047492297981952	الكوكب ايلا نزلات للقسم الثاني غادي تولي نيزك 😂😂😂
2	858047514607595525	سبتة ومليلية نفتخر بها لانها راحت وسقطت بسقوط الاندلس انتم مادا قدمتم وتانيا قضيةتنا بين ملوك ثلاثة وليس مع الجردان… https://t.co/lztlL7hvNM
2	858047542608748544	@rasaee_ir واتس يور فاز داداش ؟؟؟
2	858047561386643456	@naif4002 هذا واحد من الذين شنوا حملة ضد أبا الخيل https://t.co/7IwWCiSZ2Y
3	858047783173058560	طاgيه خليه يعرف روحو و قولو راك عزيز علينا  #فرفارة https://t.co/vXB6ua2239
3	858047792710856706	ممكن تعيد البرنامج ابي اشبح لسرور   @سامي
3	858047818799427586	@anianina123 اهلين انوش واش راكي حبوبة
3	858047856883707904	غدوة حاسب آلي ساعه تمانيه .. @Barwarrr 🤓بتحضري الاسبوع هذا؟ 😁 قلت انفكرك بالك نسيتي
2	858047886642352129	واخاف يمشيو للمريخ : السعاية والوسخ فالدم https://t.co/iqKBJw2p6N
3	858047900831674368	RT @GarciaRiham: @loulouburak31 @SimsimSisina @neslihanatagul @burakozcivit بديت نتابعه من شهر فيفري لكن والتفهم بزاف كاني نعرفهم من زمان😢😢😢
3	858047980296962049	مافهمتش كيفاش هيجوين و مانزوكيش  تايلعبو كورة...  و فالهجوم
2	858048019421417476	@Ait_Bennani @Othomatique  دابا la fréquentation de @Othomatique هي السباب فهاد الفاتيفلوغاسيون 😱😱😱😱😱ohh my god
3	858048039600214017	RT @niznezha: كاميرا كتكون فغرف الفنادق 😨 واخا نكون لابسة نضاضر بلالوپ متبانش https://t.co/5zugoxDC6Q
3	858048208395751424	واي ماروكو قاع المرراركة راهم يقارعو فيك واخا شادرتي 😂😂😂 https://t.co/qIgdSi2BVT
2	858048351899615233	@fhPgnx7Vrro6eev 😂😂ان شاءالله باهي
2	858048374108545024	بخير حبيبتي الحمد لله وانت https://t.co/tCBDUFPODd
2	858048412704546816	أشنو ولقع في ريو دي جانييرو ؟
2	858048679562924032	إنت اشعّل ماتبي فيني و عادي لو تبي هالقلب هاك القلب شبه
3	858048717760471046	عطيتهم العصير بطعم الليمون😂😂😂😂 https://t.co/wEhRfagW05
3	858048731794550784	ههههه نشرو عليها شوية زطلة باش نديرو العرف https://t.co/gM07FGqGXx
3	858048775310499840	@16Anays ربي يسلمك حبيبتي ربي يخليك و انا تاني توحشتك
3	858048810534285313	و الله ريقولي يا كلب باهي
2	858048850250133504	باهي هذي ريقوري ولا لا يا فساد
2	858048943460147200	RT @helajarraya_619: في بالله هووووش ..قلك مكتبة في محطة تي هوما الكراسي ماسلموش 😡 https://t.co/lBts1FxxFy
3	858048954528915457	- كيفاش تنجح فأي مقابلة عمل "Entretien d’embauche"؟ الأغلبية فينا فاش كايمشي يدوز شي "Entretien d’embauche"... https://t.co/Lu2CtNDGw1
3	858049051195060224	مع الجزاير ههه علاه قوتلهم حمدو ربي بومدين مات و ما كون راه دالكم كتر من هاك https://t.co/RQkBM2vk5D
2	858049111630774273	@homoud1972 @lavender_101 من قال ان القيم نتعلمهابالمدارس غادي ومغديه الله القيم يابوشافي تغرس فينا غرس من صغره  حس… https://t.co/meN8sU9w1n
3	858049220858826753	علاش كي تحكي مع واحد يعجبك ❤تضربك لبهامة هههه 😁😣
3	858049240492363777	@aziz_hinni دابا يتحاسبو مع ضلوعهم .. الله يبعد علينا كل أذى
3	858049260037832709	RT @Ahmed_alabidi: سلام عليكم   اي حد ناقص عليه دواء خاصة جماعة سرطان و جرعات كيماوي بالذات يتصل على رقم هذا "0923493479"  دير #ريتويت… 
2	858049266396389376	كله بالزيادة  ثلاثة مليار وشوية زيادة  الاعلام بس واخد 93% زيادة ومحاربة الفساد 39% شنوا هذااا #ليبيا #طرابلس https://t.co/oyls2I9Soi
2	858049268715835393	ابقص شعري نفس البيبي ديالي
2	858049276802473988	فرحنا برشة ليوم أما ديمة نقولو مزال متلعب شي فرق لكل قريبة لبعضها في النقاط نكملو بالروح هذي و بقدرة ربي لباس https://t.co/GbNpjTuLas
2	858049338601340930	@lamiaelamitta44 ههههه علاش مريضة 😅😅؟؟  لي يقول الحقيقة يولي مريض 😔  كفار يعني كفار  تركعوا لغير الله و تشركو بيه… https://t.co/wdw4MmLkr4
3	858049377142755329	RT @niznezha: دابا هاد المخلوقات البريئة مكنقدرش نهزهوم او حتى نقيصهوم 😳.. https://t.co/15dD9AJwau
3	858049676125327360	@AlaaDhan ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه غدوة امتحان يخي ومزال ماقريتش😂
2	858049901426552832	هاك صدري للفنى او للبقى.. صِب همّك لين ما يبقى عذاب🌟
3	858049915813064704	@amelfaiza1011 المغرب اقدم مملكة واخا تباتو تحلمو لن تصبحو مغاربة غاتبقاو لقطاء تاريخ عطيني ماضيك وحاضرك ومستقبلك ياله راني كانتسنى 😂😂😂😂
2	858049949904379905	@smr19811 😘😘😘😘😘 ظيعتنا هلقهوه   تعالي بش اظحكي😂
3	858050153881718785	@tonikroosr8 امممم شنو الخدمة غادي ههههه حنجي تخفي ونلبسك 😂
2	858050229031112710	سمعيني يافلانة !!! ياللي كتمشي في الشارع بحايلا عريانة كلشي فيك كيبان واخا هكاك سعيدة وفرحانة لي جايقوليك نتي... https://t.co/C1G6W6C0Ko
3	858050305648472064	يا رب رايحه نديرها 😉 https://t.co/wyCSJBRduE
3	858050360056872960	تحية عطرة أي #أمير أو #أميرة غادي يبان عندي هنا ب إسم #مدينة ديالو بكل #فتخار? ❤ أنا #أكادير ❤ #RIFI ❤
3	858050495902085120	RT @mohemedmlk: @CAROLE_SAMAHA الغنيه عجبتني بزاف  #رجع_قلبي
2	858050738970394627	@SomaElmehdwey باهي شوفيها ليا 😍
2	858050794343583745	@Yasmine__DZ احنا عايشين مزيان وبلدنا جنة وما حاسينش بيكم نهائيا حتى قنواتكم ما نشاهدوهاش وانتم كل همكم المغرب اشفق… https://t.co/QO1AQNg1A4
2	858050874282790913	بنادم فأمريكا و طامع فگريمة مغربية https://t.co/wCPDz9wY7N
3	858050894558101504	العگر حمر زوين اللي كيديروه اللي خيبات
3	858051140893773824	عمري اللي سمعت اصواتهم زوين ومها ومهيه😩💛💛💛.
2	858051160971857921	حميمقة ديالي 😂😂😂 كنحماااق عليك انا ibtissamtiskatofficial @MohammadChahine 😂😂😂 رابط اغاني… https://t.co/lIoCnbS7Ma
2	858051162918014976	@almghrib @AlgMajda غادي تدفن راسها كيف نعامة في الارض هههههههههه هاهو جدكم الفرنسي يقول من انتم
2	858051277858754561	يه روباه نارنجي فالو كردم 🦊💙 جون بش
3	858051392065478656	@OSESGY الحل السياسي بتغيير هادي ... فيسع
3	858051485946580997	عندي مشكله مع السياره شفت هاك يسوق خقيت اسبوع شفت كين يسوق خقيت سنين تهقون لو بشوف رافي يسوق وش بيصير ...
3	858051682118369280	@Confident__99 @AHBHHB01 باهي هاك اسمع البلوك
3	858051693698850817	لي تصور معا خونا غادي يزيدها ف س ف Adil Adnane
2	858051738074533889	حصاد اليوم على الفايس بوك.. الشعب اللي تيكمي كازا لن يرعبه دلاح شيشاوة! https://t.co/JhLOUfK3GN
3	858051846501478401	بو مشقوق عندو كامل الحقوق وبو مدلي غدوة ولي بلاد تربح منا واش ينحي الحفاف
3	858052044900454401	جمعة مباركة للجميع.... علاش تا واحد مادار جيم ؟؟؟ https://t.co/m1r4tMz83z
2	858052068979990529	@fayez_malki انا ما همني نفسي كل همي الولده انا عاظي اجلس تحت كبري  بش اشتري بيت للوالده
2	858052092233228289	@il_intruso هههههههههههههههه اها متأثر بش شكلك حارقتيلا دمه
3	858052108410642433	@samt_maroc اش مرضك فيهم علاش اش وقع
3	858052136751464448	@Yasmine__DZ يا أختي براكة من الكذوب واش ما تخافيش الله؟ كيفاش تتقدري تتكلمي عن شيء ما شيفاهش بعينك؟ ما عندكش ضمير؟… https://t.co/LJ2nyu3Rs2
3	858052142178992128	@ne2s_u كريم واخا طييير ماتصور والو علاقتي بيه فوق جميع التصورات ههه  @karimOUTTA  دوي
3	858052232654323714	الدراري لي عندو مع الماطر مزيان يدوز بريفي الله يرحم الوالدين😊
3	858052240350773249	@mSgCDiYNRbWQKJC ماشي ما قد كملت   عاد غدوة جمعة الجزء الثاني  ههههههه😂😂😂😂😂ههههههه  جمعة مباركة
3	858052293127790592	هاو اوحيد الاي يعادل مازجي
2	858052310374789121	ملتقانا غدوة في مسيرة لإسقاط مشروع قانون المصالحة تنطلق من بطحاء محمد علي على الساعة 13:00. كونوا في الموعد من... https://t.co/I9YFhSyrDd
2	858052335557332993	@AbdullahBMoh ههههههههههههههههههههههههههههههههههههههههههههههههههههههه هاك الفوطة
3	858052520576503809	RT @N20_65: ↴ ✿ ءٌ ⸀  هاك كل اللي تبي مني وهاتك  يا أنا : وياك … يا كلك : معي !          -   💙♩❋ ' ء
3	858052566793560064	@sehamali204 للعلم اهالي المنطقة غادي ماعندهمش حتى فلوس باش يشروا مية لصغارهم فبتالي هذه حتحللهم ازمة غير عادية. شو… https://t.co/GdGAZa84v8
2	858052601849548800	@______GiI @maroukousaghira زائر فرنسي لي نكح جداك ويماك يالقيط لو كنت نسيت افكرك حبيبي😂😂😂😂 علاش باغا زائر خليجي غاتبقاو ديما عاهرات اتفوه😂😂
3	858052795286650880	دايما متألقة نوال نحبوك بزاف و رابعة توحشناك  #أحلى_ناس
3	858052858423410689	أش هاد شي اعباد الله  الكل إبارتاجي بش اوسل الخبار الجميع المغاربى
3	858052914610397184	@yayabiti @karimOUTTA  سيري دابا نسبك و نسبو
3	858053020654985218	@rad_mek ههههههههههههههههههههههههههههههههههههههههههههههههه حتى سبيطاركم راه سبيطارهم واش بيك تحسب تاع باك😂😂😂😂😂😂😂
2	858053099428163584	@maroukousaghira لقيطة بقا غي دين تخربقيه عارفة دم مسيح كايجري فيكم دابا عطيني تاريخك علاش هاربة جاوبي يالقيطة😂😂😂😂 عارفة ماعند قبحة يماك اصل
3	858053176704081921	@AmoudGar يمكن 8 ولا 9 دابا نشوف شكرًا 🌹
3	858053183033290752	عليك يا باهي الخدين  الهم يقبل ويقفي به   مجروح انا بالحشا جرحين  والثالث انت تسابيبه ..👤
2	858053184757039104	معروفين كبيداتي من الاول باقين هوما هوما ❤ https://t.co/nxaz4XXl23
2	858053272271286275	@lamiaelamitta44 علاش بسيف  ماشي انا قلت 😆😆 الاحصائيات 😁
2	858053286183809025	@ne2s_u هاد النتيجة مزيانة للكاك غي مخيسروش تا هوما 😂😂😂
2	858053385022558208	@37_ox هلا بش صح بدنج💚💚
3	858053387929214978	@NSahlawia حتى انا توحشتك حنونتي 😘
3	858053464513024000	الحمد لله لي سيدي ربي كيفضح بالطريطات .. كون يفضح كلشي جملة الفيسبوك غادي يتبلوكا ..
2	858053609560342528	@rehabsaad20 @Nashwa_Eldweib نبيه يجي و يمشي فيسع بفارغ الصبر هههه
2	858053730020806657	@Ehtaiwesh 😂 😂 ههههههه علاش يا مهند بس
2	858053746957398025	قالباف میگفت من ۳۰۰ کیلومتر مترو درست کردم ۷۰ کیلومتر بود تحویل گرفتم . یکی بهش بگه داداش تو ۱۲ سال ۲۳۰ کیلومترو ۴ تا کارگرم میتونست بکنه !
3	858053767660531712	الا يستاهل علاش لالا ماشي حرام ياك نخليه يطير https://t.co/3PAeU1Ylud
2	858053856814649345	الحب ديالى  كا نبغيك بزاف  نسرين الحوب طافش ☺️😍 https://t.co/c4vz5MMZDP
2	858053899181314048	حصاد اليوم على الفايس بوك.. الشعب اللي تيكمي كازا لن يرعبه دلاح شيشاوة! https://t.co/8TOW5rBRAU (#أخبار #المغرب على مدار الساعة)
2	858053962930499584	اكبيدة تهلى فيها بنقطة ☺  التعليم المغربي الجميل 💢
3	858053965300236288	@Yasmine__DZ جيبيلي هاد الاحصائيات وياريت ما تكونش فوتوشوب قتلتونا بيه يا اخي بعدو منا علاش لاسقين فينا اهتموا ببلد… https://t.co/oN56LrifyG
3	858054106291851270	@2_silina هادو هوما ليزاغاب كي تسحقهم ما تلقاهمش 😂😂😂😂 ما عليش جي دالتك
3	858054161635704832	@AlhoneS ايه لكن فيه نسمة باردة جو قنين
3	858054254732431361	@the_physicist23 باهي ويني هههه
2	858054312936828934	انا غنحاول من غدا حتى في الانستا ديالي نوريكم في الايستوريك المناظر في Marbella و المدن الثانية 😍 نتلاقاو غدا نوريكم شوبة اسبانيا 😉
3	858054398781652993	@nasralbrsha @om_essra باهي اوكي مره اخرى خوذ الموافقه وتوقيعي 😂😂😂😂
3	858054439575441408	RT @tiaretnews: #مانســوطيش البرلمان تاعك مافهمتوش! كيما غلام مافهمتش علاش ماخرجهاش للتوش. حبتني نهجر  وأنا حاب هنا نعيش. أنا... https://t.…
3	858054505006542848	@Ehtaiwesh ماهو بدت تسخن الدنيا هذا علاش 😒
2	858054541572493313	RT @VegtahDz1: #تشريعيات2017 البرلمان تاعك ما فهمتوش كيما مفهمتش علاش غلام مخرجهاش للتوش 🙀  #مانسوطيش
2	858054655510814720	RT @tonh1500: #الدفاع_المدني يباشر حادثة اختناق3أشخاص بخزان ماء في #عرعر جراء الدخان الناتج من موتور شفط مما نتج عنه وفاة اثنين منهما الله…
3	858054661793865729	قلنا نشطحلك ونزغرد ....دير الخير فليزاميغيكا 😂 https://t.co/dOK48nU4cm
2	858054721839534083	@NaggarSahar تصدقي دي جمع أفندي مش فندم بش مشيها لحد ما نلاقي أي حاجة 😅😅
3	858054825501765637	@mos27_most 😂😂😂😂😂😂 وين هو الحق الوطني  ولا يعرفو غر الواجبات  بينا ولا بينا هوما طالعين ✋
2	858054827200446465	@nbenotman غير كان تعرف  تصطرب باهي
2	858054899174604800	RT @507noa: أدري والله يارفيقي وقتي لك غادي قليل حيل أنا مقصر ولكن قلبي لحظه مانساك #سناعيس_شمر_للدعم https://t.co/wNxZIferSy
3	858054918749507584	كون تعرف كيفاش كايڤاليديو شي "طالبات" يضرّك خاطرك آ السّاط..  وكنڭول مال لبنات كينجحو كتر من الدراري 😂.
2	858055064308658176	في أهمية البراز [ لخرا زعما بالدارجة المغربية وحتى اللغة العربية]  هذه التدوينة من وحي اللحظة ومن وحي البوليميك... https://t.co/ES2uTLR6Hs
3	858055126430490624	😂😂والله نفس ردّي زمان باهي  بالضبط https://t.co/gl30EnABtB
2	858055243820670986	😂واش نتا مسطي😆 تبغيك انت ماعندكش😢 هاد اﻻرقام ؟ 🚘    |5|3|1|              2|4|R — feeling great
3	858055243795501056	@picululuv شفتها بالتايم بش شكيت مدري ليه عشان الصور يمكن مو من نفس المكان
3	858055244332376064	VLOG 023 | لي أول مرة غادي نبان فالتلفزة : https://t.co/Os8ACRzhfh via @YouTube
2	858055339933130752	@lydia_dz @Dz_quote هوما قالوا والله 😂😂😂
3	858055469696516096	@AmoudGar التيتيز ديالي هاديك 😍😍😍
3	858055512734277632	جابلك ربي كي تخطيني غادي نموت شفتيني نعشق sans faut قلتي خلاص جبتيني على راسي أنا اللي بغيت ياما ياما #ادمان
3	858055546842251266	@Moulat_Adar واخا حتا شخصية غير مغربية ...المهم تكون نفعات الانسانية .
2	858055597601718273	RT @Mimoox_: في المجرد انك تشوف اسمه تضحك لا إرادياً  وفي الي لما تشوف اسمه قلبك يدق فيسع تقول عندك امتحان  وفي الي وين يخطر بس ع بال اتنكد
2	858055626748043264	@TElfaitory حاجة رسمية عندنا يوم عيد ميلاده غدانا بازين
3	858055756645576705	المخنفر حسن من السفنج و البغرير ساهل كيوجد فخمس دقائق سريع و ناجح مليون بالمئة ... 👇 👇 👇 👇 👇 👇 👇 👇... https://t.co/cMhYoyOk4v
3	858055796508282882	كوميدي شو انيس الحراشي و السكاتش ديالو البايرات 2017/04/28: https://t.co/GUvZkWCxaO عبر
2	858055861243179009	كايبقاو فيا هاد بهجاوة مساكن غادي يتفرجو فالكوكاب العام الجاي فالراديو 📻
2	858055875398946816	شنوا هالڨلڨ !😕😕 نمشي نحسب فلوسي خيرلي هههههههههههههههههه😀😀
3	858055903618183168	RT @kald_890: ماعاد لي ياسعود شفٍ بالاشعار  هاك الدفاتر والقلم هاك ياسعود أنا " ثمان سنين " صابر على نار كذاب من قال الصبر ماله ح… 
3	858055993003053056	اللي قال المسافة تباعد الناس كذب ... اللي تعز عليه صح ويحبك عنده مليون وسيلة بش يتواصل معاك ويطمئن عليك نُقطة وأول السطر.🙄
3	858055998820540418	@dentistaheba علاش انتي شايفة كلامي قبل
3	858056462622478337	@maroukousaghira 😨😱 في رايك أحفاد طارق بن زياد الإسبان يسرع ويمرح في أرضهم هذي زطلة من النوع الفاخر واش يجيك من المحششين 😁
3	858056500597719040	فماشي شكون ياخوني قد عقلي ويفهمني علاش التلفزة الوطنية تعدي في نفس الحفلة في المباشر على الوطنية واحد والوطنية... https://t.co/O1mE2RHETX
3	858056512719204352	علاش القطاطس كيف يجيهم تونسي  ساقيهم أعلى من راسهم  و الأروبي يجيوه يجريو. ( هنا راني نحكي على القوس الحيوان) https://t.co/CBFBb60uPK
2	858056587608555520	@alrsede404 @Mstahlekq8 عطنا حل شنوا
3	858056631262871553	@aziz_hinni 😥😥😥😥 داكشي علاش كيجي بنين من شمة لولة😂😂😂😂 .يأكل حتي فأر مشوي مغربي كعما يحس😂😂
2	858056674338377730	@yayabiti @Sarcastwitta صافي راه ماركات عليك وعطاتك قبيلا داكشي خرج من القلب آنسطونطانيمو   البقية ما محسوباش 😂😂😂😂… https://t.co/dNQ85KRTGW
3	858056680566923265	@m1i9r9a0ge غير راك ترتكب جريمة في حقهم والباقي كله باهي 😂😂😂
3	858056727417303041	@maroukousaghira @roudayna123 بلا ما تهربي لقيطة ياله بسرعة عطيني تاريخك ياله فضيحة جا زاير الوحيدة لي ماعرفينش شكون هوما 😂😂😂😂😂😂😂 مكون فرنسي
3	858056865225347075	@DonChuchote شوافة نتا صافي 😂😂😂😂 حنا عايشين هنا و گاعما بأن لينا هاد الشي اللي بان ليك نتا
3	858056971613851648	ناس طلعت لقمر و ناس ملي تنوض و هي تعاير فلمراركة😬😧 ما عييتوش👊الموت و تعطي راحة  اخطوكم منهم و عيشو حياتكم  كرهتوني فجد السوجي تع (كلام فاحش)
3	858057029868564480	المهم الخوت بغيت نقول لك الفيس  مخترق مغديش نبدلو لبغا لكود ديالي  نعطيه ليه نقي والحمد لله.
3	858057077461266432	@meryouma199 ماتلقيش جواب مريم هوما هاك ينكرو وكون غير يروحو بلا ما يأذوك نفسيا ربي يهديهم
3	858057104069976064	@SomaAlBijou هههههههههههههههه راجي باهي
2	858057137414602752	@NounouSkikda9 واش بيك يا السكيكدية
3	858057168288968705	@Sarcastwitta @yayabiti صافي أنا مول العقل غادي نخليك ليها وأنسحب لا تصدق مبلوكياني بصح الصدمة كانت قوية قبيلة 😂😂😂😂
3	858057269208109056	#مانسوطيش معنديش بطاقة ناخب مام نعول نعملها يقلولي ارجعي غدوة الور نرقد ونبيع بلاد انا مانسوطيشش
2	858057350883704832	اكثر انسان سناباته تقتلني شكلي بصك كل الفاشنيستات الي ما وراهم الا الجذب https://t.co/txz2GXlrgY
2	858057380046802946	@LeLouuuup @Sarcastwitta والله ماندوي دابا لنا ميعاد اخر 😂
3	858057400791826432	يحبوا ينفصلوا و افهمناها
2	858057425894723584	بما أنو عنا أكثر من 600 000 بطال و برشة توانسة يعتقدو أنو تونس تسبح فوق بحيرة م البترول و العالم مش فايق بينا و... https://t.co/0C7EtsmLRn
2	858057547865104384	#ارجعي_زاهو التاق سامط بلا بيك  @Raouia1414
3	858057568685613057	@B2lE_ باذن الله اموّت قبل م اشبح له
2	858057573253173248	@Mohanedswesi1 علاش باهي قصدي يعرف ان الضغط يولد الانفجار ولا !  حارمها حتى في الحوش ؟؟ في حاجات غير منطقية
2	858057657986449409	RT @rawad_5: باتك عارف انك تحطي فافتارات صيعات هنا؟؟؟ جاوبيني #توا_هض فيسع
3	858057663728562176	@hadkrey_crazy مورينهو قال دايرو . انت يعني شايف انو تيري كعب ؟ هاك 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕
2	858057726513033216	في إطار الانتقال من الافتراضي للميدان   غدوة فما وققة ضد قانون القلبة نص نهار في بطحة محمد علي بالعاصمة منظمتها... https://t.co/IyqaTaSZmD
3	858057762546364416	@fp_vib علاش عندك شك هههه
2	858057780418281472	وإن رُمْتَ أن تحظى بالحور يوم الزحام (صلِّ على باهي الانوار عين اليقين) https://t.co/kjgj5uIR6t
3	858057861473198081	أشنو كتسنا من أستاذ مربي أجيال يا حسرة إستغل بنت في ريعان الشباب ديالها من أجل 18 فلمتحان او هو يلبي الرغبة... https://t.co/qnLVKg3zcr
3	858057868284743681	@yakout555 @maroukousaghira داكشي نيت ولكن مانفرحهمش بالبلوك نخلي الكلاب تنبح الله ينتقم منهم
2	858057994763894788	نتا اللي بديتي خصام نتا اللي بديتي علنتي الحرب عليا وانتي اللي بغيتي 🎶
2	858058086988353537	في ناس بقرو ستة سنة وبتخصصو في خمسة سنة بعد داك عشان يحاولو يفهمو الناس الموضوع ما هين يا بيبي https://t.co/pf6WrIYTTX
2	858058118433054720	@tonikroosr8 هذا كله دفنقي بكري جايبن قصة الحقيقة مع عمي الهادي صوت و صورة
3	858058179711815680	@mil0ud باهي ممكن اسمه ؟
2	858058217070493696	كشابة ليبية نقولك غير الحلم من توة واحلم بفطور غدوة https://t.co/XLpOjjJPnp
2	858058353943228418	@HadilHadilus @maroukousaghira اه عندك الحق حنا لي سماتنا فرنسا جا زائر وعطاتنا 123 فيف لافاش كيري 😂😂😂😂 نتوما هوما اقدم مملكة 12 قرن 😂😂😂😂😂😂😂
2	858058432083095552	ايجن اوقات عندي عقل..يضايق اتلوما وتعذرا.. يقرب الليل عندي عقل..علمه ايضيق يرمي عالبكاء من غادي ارباوت... https://t.co/WzrzihR7qu
2	858058544226193409	انت عارف ليه لروبي من احلى الفيديو كليبات عندي  . كمية كاريزما و جمال و دلع عند روبي مش نورمال . مش عارفة علاش اعتزلت كنت نحبها
3	858058547682258948	@Ouafa هههههه مرحبا اش اخبارك كلشي مزيان ؟
2	858058595354775552	- سلام  - سلام  - كتقراي ف لا فاك ؟ - لا  - مزيان   ممكن نتعارفو؟  🐸
3	858058624408670208	فوقاش تحس بقلبك قريب يوقف ..   هي نهار تلقى في تيليفون ديالك 10 مكالمات فائتة من عندك باك  و 15 من عند يماك  و 7... https://t.co/JNeLQQvmzJ
3	858058657132576769	@jiji05659865 @lydia_dz @SawsenDziriyaDz @BejLila @NounouSkikda9 @ZenidaKara @Raouia1414 ههههههههههههههه أو زعما 😅😅😅😑
2	858058753639415808	يا خاطري المكسور اسف طلبتك قسيت في صمتي من زووود حبي  دمعة عيوني   تنهمر يوم ضمتك هاك اكسر الخاطر  يفدااااك قلبي
3	858059033776934915	@sasam17lo علاش صوطيت الكوپلي لي نحبو 😠👊 كانت باينة تكمل كيما هاك سيفيني عمري أنا وياك .....
2	858059034846539777	@shrooq911 مثل الي يشوف مقطع وتمر اغنيه مثل السلام عليكم عادي يسمع لان مب نيته يشغله هاو ؟ اهم شي النيه
2	858059046288601090	ابراهيم مول لبتيسري تعادلت يوفنتوس يعني غادي ايزيد 2درهم  فكروصة اميمتي
2	858059074595901441	@miyazD8 سلامت باشن داداش پارتنرم ^__^ :)))))
3	858059079482318849	@moutia94 رونالدينيو ساحر  الخانه ديالو بوحدها
2	858059098897743872	أنا من قبل نسأل في سؤال : علاش خفر السواحل الايطالي ما يمسك إلا في سفن الهجرة    و ما يوقفش في سفن النافتا و البنزينة ؟؟   
2	858059260894351360	RT @hasnag25: ساعات يزهى خاطري ودليلي *** وساعات يا دنيا عليّا تميلي ساعات نبدا زاهي *** وساعات نبدا في همومي لاهي وساعات حتى المُر عندي با…
2	858059264253980672	@FtayZen اللهم لك الحمد فاطمة الزهراء اختي    توحشتك 😘💚
2	858059438321790979	أي حد يبي دعم يرتوت ل ٥ ويكت تم هنا وأرتوت ل ٥ 😋💜  https://t.co/Xen89k0C2V
2	858059441727578112	@MRbourgeoiss داداش تو گاییدی منو درار بخورم تموم شه بره :))))
2	858059558132101121	@yayabiti @Sarcastwitta داكشي علاش كنخرج رابح ديما من المعركة معاك 😂😂😂😂 بلا متقولي vu غادي نزيد نضحك 😂
2	858059608065277953	RT @Nouna49774365: @pop_chams  هدا الشي الي مسكتني انو ولد بلادي مانقدر نرد عليه ماش متعودين نطلعو صوتنا ع ولد بلادنا ربيتنا هاك ياختي المه…
2	858059614100869120	RT @Nouna49774365: @pop_chams  شكون حيوان الي قال ليك هاك عبالنا بيك شاويه بنت حرار دمك حامي الي قال ليك لكان راه راجل ثح يرد عليا يشوف نعر…
2	858059649513385985	يقطع ابو البويه اللي احس فيها لمن اشوف بنات اعرفهم يسوون تويرك. هاو ذفك؟ ماينفع ماينفع مايصلح اصلا
2	858059852991672321	@Sarcastwitta @LeLouuuup 😂  واخا على حسك 😂
3	858060137143128064	الاصحاب في تونس كيما لفلالس بو 100 لازم تربي برشة بش يعيشلك واحد..
2	858060195162972161	RT @afst80137: #قروب_البدر_للدعم جعله من حبال المكارب ينجّى   اللي تعوّد طول عمره على هاك ِ قرمٍ يموت بـ حاجته ما ترجى  إلا لـ  جاء يعزمك ق…
3	858060259230982144	راقد  ريح وفي طبيعه....انكان شريت غلا مانبيعــه  #رسمي #صاحب عهد
3	858060259805589508	هوما عايشين أحنا مخبيين  حنا لينا ربي أهوما إيديهوم ف ز......ي
2	858060298019852288	بعد غياب عامين على الشارع و الشعارات و المظاهرات  ..  غدوة 13h  #مانيش_مسامح  #السماح_في_المحكمة #ما_يتعداش
3	858060406773997569	@bangtanJan @CY06I @BrownInAsia اودي انا منكونش فان ل مزهارية غير حيت هوا زوين او لا كيوت ... ايوانت موهبيةةةةةةةةةةةة
3	858060417821757441	حرت بين المحاربات و شواكر و أسياد الترند كيفاش ندير 😕 https://t.co/4zCQt4ZGg0
3	858060456925286401	@tonikroosr8 باهي هذا مش موضوع توا مهم هنا دارو لعليهم و دفعوا من اموالهم قصدي بارك الله فيهم في النهاية
3	858060941195456514	الفصول الاربعة وتلفتلهم فهاد البلاد كيفاش حنا ماتلفلناش 😭🤒!
3	858060973596344320	غدوة وزيرة الشباب جاية   إن شاء الله الشباب يكون في الموعد ويستقبلها بمطالب حقيقية مش بالتصفيق . https://t.co/3WNcTXN5Cj
